8471675,8477404,1252.199999999997
8471675,8478542,88.29999999999995
8477404,8478542,89.43333333333325
8471724,8475208,843.2000000000005
8471215,8475722,379.3999999999999
8471215,8475810,323.01666666666665
8475722,8475810,157.65
8476875,8478507,365.583333333334
8476873,8477955,52.68333333333331
8476873,8479293,97.03333333333316
8477955,8479293,107.48333333333318
8476879,8477969,170.8
8474098,8476927,111.68333333333324
8474098,8478043,101.21666666666663
8476927,8478043,87.18333333333334
8478043,8476873,159.31666666666663
8478043,8479293,28.733333333333338
8471675,8471215,125.19999999999996
8477404,8471215,175.60000000000002
8478542,8471215,65.75
8471675,8475810,997.2500000000006
8477404,8475810,989.550000000001
8475722,8477955,216.9499999999999
8475722,8478542,131.14999999999998
8477955,8478542,146.94999999999993
8477969,8478507,536.7500000000009
8474098,8471215,6.333333333333334
8474098,8475722,7.999999999999997
8476927,8479293,408.666666666667
8476875,8475208,11.149999999999999
8476879,8476875,549.5166666666682
8478542,8474098,41.183333333333366
8478542,8476927,70.56666666666668
8475810,8478542,9.15
8471724,8476875,78.38333333333337
8477404,8476873,12.716666666666667
8478542,8476873,55.66666666666666
8476873,8476927,23.35
8471215,8477955,78.08333333333324
8471675,8477955,77.08333333333337
8477404,8477955,88.50000000000001
8479293,8477404,42.56666666666663
8477969,8471724,118.04999999999973
8476927,8477955,58.61666666666672
8476873,8471675,2.8
8476875,8477969,19.583333333333336
8475208,8476879,143.46666666666664
8474098,8476873,193.35000000000002
8474098,8477955,9.65
8479293,8478542,23.90000000000001
8479293,8471675,42.716666666666626
8471215,8478043,5.533333333333333
8475810,8478043,2.4000000000000004
8471215,8479293,39.31666666666669
8475810,8479293,17.166666666666668
8475810,8476873,30.033333333333328
8475810,8477955,111.16666666666663
8474098,8471675,11.933333333333326
8474098,8477404,5.000000000000001
8471675,8478043,15.316666666666663
8476873,8475722,25.633333333333347
8471724,8478507,102.38333333333331
8476461,8478067,51.65
8476461,8478439,217.0833333333335
8478067,8478439,136.10000000000016
8474027,8478500,591.2166666666661
8473512,8475763,255.85000000000005
8473512,8480797,151.18333333333328
8475763,8480797,329.5666666666665
8477948,8479026,420.9000000000005
8474037,8474161,189.5166666666666
8474037,8479974,140.13333333333327
8474161,8479974,200.06666666666683
8476979,8477462,118.64999999999996
8476872,8477290,122.73333333333319
8476872,8477979,166.5666666666665
8477290,8477979,261.4666666666669
8476872,8478067,170.24999999999983
8477979,8478067,134.66666666666663
8475763,8478067,81.98333333333329
8480797,8478067,38.7
8476461,8474037,491.6499999999993
8478439,8474037,216.28333333333345
8473512,8476461,311.5666666666666
8477462,8477948,165.1666666666666
8476461,8480797,383.0833333333331
8478500,8479026,150.35000000000002
8476461,8477979,25.666666666666675
8473512,8477290,22.599999999999998
8474027,8477948,200.23333333333338
8473512,8476872,77.1333333333333
8478500,8476979,40.05000000000002
8478500,8477948,197.68333333333334
8477462,8478500,34.5
8477290,8474161,53.133333333333375
8477290,8479974,46.41666666666666
8473512,8478439,310.01666666666654
8475763,8476461,61.083333333333364
8475763,8478439,320.78333333333313
8474037,8480797,399.8166666666661
8474161,8480797,123.2999999999999
8479974,8480797,89.0666666666667
8473512,8474161,515.2000000000002
8474161,8475763,257.3000000000002
8475763,8476872,227.93333333333345
8475763,8477290,71.31666666666665
8477290,8478067,19.050000000000004
8479026,8476979,47.34999999999999
8478067,8479974,188.96666666666658
8474027,8476979,69.33333333333339
8480797,8476872,150.11666666666682
8480797,8477979,35.91666666666665
8476872,8474161,80.0999999999999
8477290,8476461,33.03333333333333
8474027,8479026,32.95
8478439,8477290,17.18333333333334
8476979,8477948,33.683333333333316
8476461,8474161,224.98333333333335
8478067,8474161,126.18333333333324
8476461,8479974,28.266666666666666
8476461,8476872,13.85
8478439,8476872,173.96666666666664
8477462,8479026,53.28333333333333
8477846,8478146,118.44999999999997
8477846,8480144,337.7666666666666
8478146,8480144,140.60000000000002
8470281,8476473,322.7000000000001
8474141,8478440,262.5833333333334
8474141,8479337,949.9166666666671
8478440,8479337,255.16666666666674
8475177,8480070,134.93333333333325
8477507,8480871,67.78333333333336
8475204,8477330,14.900000000000004
8475204,8480459,12.233333333333336
8477330,8480459,201.11666666666673
8476381,8477406,82.60000000000002
8476381,8478027,61.233333333333356
8477406,8478027,104.31666666666659
8475177,8477507,143.13333333333338
8479337,8476381,59.73333333333333
8479337,8477846,73.0166666666666
8479337,8478146,10.616666666666664
8479337,8480144,114.96666666666667
8476381,8477846,10.383333333333333
8476381,8478146,24.066666666666666
8476381,8480144,35.333333333333336
8475204,8478027,0.8333333333333334
8477330,8478027,45.55000000000003
8478027,8480459,14.533333333333339
8474141,8476381,84.1
8476381,8478440,77.28333333333337
8480871,8475177,163.85
8477406,8474141,164.44999999999987
8478027,8474141,36.01666666666668
8478027,8479337,27.68333333333334
8477406,8478440,157.26666666666654
8475204,8477406,0.2833333333333333
8475204,8478440,0.08333333333333333
8476381,8477330,33.26666666666666
8480871,8480070,4.466666666666667
8480871,8470281,235.80000000000018
8477507,17.183333333333334
8478146,8474141,21.933333333333348
8480144,8474141,153.33333333333323
8474141,29.700000000000003
8478440,14.700000000000001
8479337,29.183333333333334
8476381,117.36666666666669
8480871,2.25
8470281,9.399999999999999
8476473,19.1
8475204,1.383333333333333
8477330,13.916666666666666
8477406,19.150000000000006
8478027,10.766666666666671
8475177,13.600000000000003
8480070,12.383333333333336
8477846,8477330,32.68333333333333
8477846,8480459,37.09999999999997
8476473,8477507,485.19999999999965
8476473,8480871,6.116666666666666
8478027,8478440,9.183333333333334
8470281,8480070,290.50000000000006
8476473,8480070,17.316666666666666
8480070,8477507,119.65
8474141,8480459,564.3500000000003
8479337,8480459,432.21666666666715
8480459,8478146,27.96666666666665
8476473,8475177,192.05000000000004
8479337,8475204,0.75
8475204,8480144,0.38333333333333336
8477330,8480144,223.2333333333331
8478440,8478146,13.600000000000001
8480144,8477406,112.46666666666671
8477846,8477406,87.51666666666667
8474141,8477846,71.34999999999998
8478440,8477846,64.96666666666668
8478440,8480144,48.63333333333335
8470281,8475177,71.50000000000001
8470281,8477507,58.35000000000001
8479337,8477406,36.583333333333336
8474141,8477330,187.36666666666667
8478027,8477846,48.59999999999998
8477846,8.73333333333333
8478146,2.966666666666667
8480144,19.66666666666667
8474564,8476292,495.9000000000005
8474564,8478010,672.2000000000013
8476292,8478010,1397.6499999999985
8475167,8480172,970.2999999999984
8476399,8476624,1098.55
8476399,8476826,942.6999999999994
8476624,8476826,884.7333333333331
8474151,8479984,75.18333333333337
8474151,8478416,941.7833333333346
8473986,8478472,203.98333333333346
8473986,8478519,979.2999999999997
8478472,8478519,226.24999999999997
8475167,8479410,704.2166666666672
8474034,8478477,123.63333333333333
8474034,8480186,155.7500000000001
8478477,8480186,17.58333333333333
8476399,8473986,159.11666666666665
8476826,8473986,387.65000000000055
8479410,8479984,242.58333333333326
8474151,8480172,181.4833333333335
8478477,8478519,122.95000000000003
8475167,8478416,542.9499999999987
8474151,8479410,270.66666666666674
8476292,8476826,224.86666666666667
8476826,8478010,234.55000000000015
8476292,8473986,345.99999999999983
8478010,8473986,495.11666666666605
8474564,8473986,763.2666666666678
8479410,8480172,251.09999999999985
8479410,8478416,321.48333333333375
8474151,8475167,206.10000000000025
8474034,8476826,296.5666666666668
8474034,8478519,282.3666666666664
8476826,8478519,341.83333333333275
8474564,8478519,602.0000000000001
8478010,8478519,532.2833333333311
8474564,8476826,284.7166666666667
8474564,8476624,138.15
8476399,8478477,73.31666666666663
8476399,8480186,8.15
8475167,8479984,109.93333333333342
8474034,8476292,158.00000000000003
8474034,8478010,226.38333333333327
8480186,8478519,3.100000000000001
8480186,8478472,92.69999999999999
8478519,8476399,184.51666666666668
8478472,8476292,113.83333333333314
8478519,8476292,438.09999999999883
8474034,8474564,145.0166666666667
8478477,8474564,75.60000000000005
8478472,8478010,161.88333333333318
8476399,8478472,121.0
8476624,46.73333333333332
8466138,8478483,361.4666666666672
8466138,8479318,348.133333333334
8478483,8479318,1303.5499999999977
8474673,8476853,1023.3666666666669
8466138,8475166,96.34999999999994
8466138,8476918,6.633333333333333
8475166,8476918,77.01666666666668
8474162,8475718,1064.616666666668
8475166,8477939,780.9500000000008
8476918,8477939,78.56666666666663
8475786,8477021,121.89999999999995
8475786,8481624,226.11666666666682
8477021,8481624,385.84999999999997
8474162,8474567,98.0333333333333
8474567,8478408,418.10000000000093
8475786,8469455,106.46666666666655
8481624,8469455,41.69999999999998
8481624,8474190,166.20000000000016
8469455,8474190,141.69999999999993
8469455,8482222,43.16666666666667
8474190,8482222,31.300000000000008
8474190,8479318,99.83333333333326
8482222,8479318,3.8666666666666667
8482222,8478483,4.833333333333331
8476853,8474162,38.35
8479318,8481624,40.383333333333354
8478483,8481624,36.50000000000002
8477021,8476918,121.16666666666652
8477021,8477939,244.98333333333332
8475786,8477939,138.96666666666667
8475166,8478483,281.76666666666694
8476918,8478483,22.76666666666667
8474673,8474567,148.31666666666663
8476853,8474567,55.800000000000004
8475166,8481624,168.61666666666665
8477939,8481624,113.73333333333314
8469455,8478483,58.14999999999997
8478483,8475786,590.7333333333337
8478483,8477021,86.28333333333325
8476853,8478408,78.45000000000002
8474190,8475166,65.95
8474190,8477939,70.31666666666668
